run_id,universe_size,bond_id,rating_bucket,epsilon,n_dealers,br_slope,sinkhorn_wasserstein_tau_shift,dlambda_informed_ddelta,h_tail_mean,h_tail_std,tau_tail_mean,q_tail_mean,hit_cap,stability_label,adversarial_regime,br_slope_z,sinkhorn_wasserstein_tau_shift_z,dlambda_informed_ddelta_z,h_tail_mean_z,h_tail_std_z,tau_tail_mean_z,q_tail_mean_z,stability_code,data_is_synthetic,primary_source
606,20,6,IG,0.45,5,0.0475356614922286,0.0452728731536781,-0.3622685078746783,2.6301010863759218,0.2314284945787727,0.5287686780024241,-0.0059770695555793,False,stable,elevated,0.38504,0.66203,-0.82975,-0.05185,-0.1895,0.00195,-0.20175,0,True,simulator_v1
607,20,7,IG,0.45,5,0.0623556319502622,0.0116892407701231,-0.3056966217837558,2.734283566144444,0.2524634323948723,0.5473178986046633,-0.0028918712684507,False,stable,elevated,0.49652,-0.75097,-0.49051,0.00292,-0.05618,0.06518,-0.07818,0,True,simulator_v1
608,20,8,IG,0.45,5,0.1159984431948021,0.0109548302979282,-0.3805841251633346,2.3010220050908945,0.2367045022215043,0.4891127329867403,0.0148419998676704,False,stable,elevated,0.90001,-0.78187,-0.93959,-0.22484,-0.15606,-0.13323,0.63208,0,True,simulator_v1
609,20,9,HY,0.45,5,-0.0378245373659717,0.0336891534391534,-0.0744161722589259,2.01148848698626,0.3503443880212691,0.4400873015873016,-0.004470312593492,False,stable,elevated,-0.25702,0.17466,0.89642,-0.37704,0.56416,-0.30035,-0.1414,0,True,simulator_v1
610,20,10,HY,0.45,5,0.0640222905397558,0.0765944055944055,-0.1477671582089387,2.7834666438586915,0.4314447432474093,0.5382640507640508,-0.0673739121760955,False,stable,elevated,0.50905,1.97985,0.45655,0.02877,1.07816,0.03431,-2.66077,0,True,simulator_v1
611,20,11,IG,0.45,5,0.0742217076413689,0.0239285714285714,-0.132797980357359,2.261524204108588,0.4677986001665514,0.4741097883597884,0.0033968070027316,False,stable,elevated,0.58577,-0.23601,0.54632,-0.2456,1.30856,-0.18437,0.17369,0,True,simulator_v1
612,20,12,HY,0.45,5,0.0496009047369021,0.0464510582010582,-0.1264763621136427,2.430960368001013,0.3748572877517199,0.5061415343915344,0.0199373611135723,False,stable,elevated,0.40058,0.7116,0.58423,-0.15653,0.71952,-0.07518,0.83616,0,True,simulator_v1
613,20,13,HY,0.45,5,0.0426082294779351,0.0382857142857142,-0.0742745485575412,2.01439567759736,0.5626749814600592,0.4465436507936507,0.0053278665606838,False,oscillating,elevated,0.34798,0.36805,0.89727,-0.37551,1.90986,-0.27834,0.25103,1,True,simulator_v1
614,20,14,HY,0.45,5,-0.0379920165029789,0.0146309523809523,-0.0934045977424996,1.7464410203444511,0.3282293024356701,0.40225,-0.0278790067566917,False,stable,elevated,-0.25828,-0.6272,0.78255,-0.51637,0.424,-0.42932,-1.07895,0,True,simulator_v1
615,20,15,IG,0.45,5,0.0889006058510678,0.0133121695842284,-0.2787676018468403,2.4770303021379063,0.3258408969358463,0.5070570717408952,-0.0031329075885748,False,stable,elevated,0.69618,-0.68269,-0.32902,-0.13232,0.40886,-0.07206,-0.08783,0,True,simulator_v1
616,20,16,IG,0.45,5,0.1156022128510826,0.0403543322432641,-0.2779639264773967,2.353949559593897,0.4035101620210995,0.4978539766333885,-0.0056708539666539,False,stable,elevated,0.89703,0.45509,-0.3242,-0.19702,0.90111,-0.10343,-0.18948,0,True,simulator_v1
617,20,17,IG,0.45,5,0.0793681796693131,0.0129655966095594,-0.3366736929238477,2.490782284462296,0.2849025094718536,0.5078758487241459,0.006194467005061,False,stable,elevated,0.62448,-0.69727,-0.67627,-0.12509,0.14941,-0.06927,0.28574,0,True,simulator_v1
618,20,18,IG,0.45,5,0.0815597854160519,0.0988363395863395,-0.1420067682563405,2.448269753942274,0.517535564944211,0.5088496873496874,0.0058844842085553,False,stable,elevated,0.64097,2.91566,0.49109,-0.14743,1.62378,-0.06595,0.27332,0,True,simulator_v1
619,20,19,IG,0.45,5,0.0405047914432077,0.0265813815813815,-0.2245927560851823,2.137508575706322,0.2401411990946091,0.4572447136197136,-0.0028338229369938,False,stable,elevated,0.33216,-0.1244,-0.00415,-0.31079,-0.13428,-0.24186,-0.07586,0,True,simulator_v1
620,20,0,HY,0.45,10,0.0567440236784876,0.0364126984126984,-0.0503626468272724,1.5688467964128368,0.4708295881415249,0.3618809523809524,-0.0309304868353908,False,oscillating,elevated,0.45431,0.28925,1.04066,-0.60973,1.32777,-0.56693,-1.20116,1,True,simulator_v1
621,20,1,IG,0.45,10,0.0851622233406615,0.0159919310995162,-0.2359037420381526,1.7413430128691831,0.2795643600433858,0.4006616181948999,3.3803873171457015e-05,False,stable,elevated,0.66806,-0.56994,-0.07198,-0.51905,0.11558,-0.43474,0.039,0,True,simulator_v1
622,20,2,HY,0.45,10,0.030647812933255,0.0102930495430495,-0.0793240320541358,1.724215954631327,0.3639126527176939,0.3958544973544974,-0.0048348852432414,False,stable,elevated,0.25802,-0.80971,0.86698,-0.52805,0.65015,-0.45112,-0.156,0,True,simulator_v1
623,20,3,IG,0.45,10,-0.0156363055684377,0.0486504606504606,-0.1573333204814105,2.173861080692153,0.2218737594732481,0.4577285723535723,0.0059035853466712,False,stable,elevated,-0.09013,0.80414,0.39918,-0.29168,-0.25005,-0.24021,0.27409,0,True,simulator_v1
624,20,4,IG,0.45,10,0.050703210800361,0.0153525446574982,-0.2077499066333323,1.8708032290919856,0.2291537670261756,0.4202594345369113,0.001245117549212,False,stable,elevated,0.40887,-0.59684,0.09685,-0.45099,-0.20391,-0.36793,0.08751,0,True,simulator_v1
625,20,5,IG,0.45,10,0.0495726640961143,0.0158413124424868,-0.2041798054035473,1.814672303479867,0.2082205848145714,0.4167850889936803,0.0018966896525643,False,stable,elevated,0.40037,-0.57628,0.11826,-0.4805,-0.33658,-0.37978,0.11361,0,True,simulator_v1
626,20,6,IG,0.45,10,0.003029934081766,0.0152147640081211,-0.2789698780819942,1.879336980563613,0.1571087884834159,0.419760730767764,-0.0130314904900065,False,stable,elevated,0.05028,-0.60264,-0.33024,-0.44651,-0.66052,-0.36963,-0.48429,0,True,simulator_v1
627,20,7,IG,0.45,10,0.0609966180681317,0.0095010074010881,-0.2394238131086987,1.704527340251619,0.2169314738417693,0.3975887574284398,0.0028149241852386,False,stable,elevated,0.48629,-0.84304,-0.09309,-0.5384,-0.28138,-0.44521,0.15038,0,True,simulator_v1
628,20,8,IG,0.45,10,0.0186184018363445,0.0103947667565467,-0.2900677212369599,1.7938927213654272,0.1627453371040694,0.4032027652192911,-0.025859969339572,False,stable,elevated,0.16753,-0.80543,-0.39679,-0.49142,-0.62479,-0.42608,-0.99808,0,True,simulator_v1
629,20,9,HY,0.45,10,-0.0125040449265877,0.0393280423280423,-0.055969747993955,1.51870446179811,0.3610016677758335,0.3517539682539682,-0.0077059411978667,False,stable,elevated,-0.06657,0.41191,1.00703,-0.63608,0.6317,-0.60145,-0.27099,0,True,simulator_v1
630,20,10,HY,0.45,10,0.1130816035991269,0.0189149831649831,-0.1144224269477909,2.095577266298509,0.4899129655722637,0.4308304658304658,-0.0642370614520864,False,stable,elevated,0.87807,-0.44695,0.65651,-0.33284,1.44871,-0.3319,-2.53513,0,True,simulator_v1
631,20,11,IG,0.45,10,0.0844031898126273,0.0167511377511377,-0.0997171061264689,1.7792219378222822,0.4495104354696367,0.4132181337181337,0.0085489118893828,False,oscillating,elevated,0.66236,-0.538,0.74469,-0.49914,1.19265,-0.39194,0.38004,1,True,simulator_v1
632,20,12,HY,0.45,10,0.0095567725353227,0.0249023569023569,-0.0977088885204053,1.6856192519096145,0.31185848009254,0.3970772005772006,0.0016355877878978,False,stable,elevated,0.09937,-0.19504,0.75674,-0.54834,0.32025,-0.44696,0.10315,0,True,simulator_v1
633,20,13,HY,0.45,10,-0.0335927334053105,0.0254126984126984,-0.0558121959294486,1.5148434887155178,0.3114607612795522,0.3647275132275132,-0.0028049788599573,False,stable,elevated,-0.22519,-0.17357,1.00798,-0.63811,0.31773,-0.55723,-0.0747,0,True,simulator_v1
634,20,14,HY,0.45,10,0.0554033892443027,0.0179113756613756,-0.0688398455979709,1.6434241327995065,0.3874437678033669,0.379371693121693,0.0854416132481725,False,stable,elevated,0.44422,-0.48918,0.92986,-0.57052,0.79929,-0.50731,3.45968,0,True,simulator_v1
635,20,15,IG,0.45,10,-0.0451625627646381,0.0217889472212227,-0.2149557417350936,1.672772075707767,0.1460751891234677,0.3888676937813934,-0.0029501956139688,False,stable,elevated,-0.31222,-0.32603,0.05364,-0.55509,-0.73045,-0.47494,-0.08052,0,True,simulator_v1
636,20,16,IG,0.45,10,0.0600074283918209,0.0282646476502513,-0.2125098802504051,1.820129407344666,0.2158605183985807,0.4183236818249976,-0.0023344509783506,False,stable,elevated,0.47885,-0.05358,0.06831,-0.47763,-0.28816,-0.37453,-0.05586,0,True,simulator_v1
637,20,17,IG,0.45,10,0.0737402622292988,0.0288488413757662,-0.2587048261039593,1.8142040687051444,0.2443850279068142,0.4093832850872324,0.0242224642280588,False,stable,elevated,0.58215,-0.029,-0.20871,-0.48075,-0.10738,-0.40501,1.00778,0,True,simulator_v1
638,20,18,IG,0.45,10,0.048213652435562,0.0869583934583934,-0.1068910525372644,2.1731360689699986,0.3871626094731937,0.4722898027898027,0.0028567917440511,False,stable,elevated,0.39014,2.41591,0.70167,-0.29207,0.79751,-0.19057,0.15206,0,True,simulator_v1
639,20,19,IG,0.45,10,0.0160996576691884,0.0168042374292374,-0.168019201432086,1.932631175929498,0.2203042126937759,0.4302781744399391,0.0029032344846477,False,stable,elevated,0.14859,-0.53576,0.3351,-0.41849,-0.26,-0.33378,0.15392,0,True,simulator_v1
640,20,0,HY,0.55,1,-0.0456585535689886,0.0682222222222222,-0.1374078223865137,2.8962086700490253,0.4654674332887942,0.5690555555555555,0.0229537196461542,False,stable,elevated,-0.31595,1.6276,0.51867,0.08804,1.29378,0.13928,0.95697,0,True,simulator_v1
641,20,1,IG,0.55,1,-0.1206459810441471,0.0216969881969881,-0.4519798085081049,5.23276301469328,0.2176291465368396,0.901968253968254,0.0006212910020636,True,collapsed_saturated,elevated,-0.87999,-0.3299,-1.36773,1.31631,-0.27695,1.27409,0.06253,2,True,simulator_v1
642,20,2,HY,0.55,1,0.0199462536299916,0.013,-0.19317314979625,3.686339638374733,0.5025765014632375,0.6753888888888889,-0.0140847119072175,False,stable,elevated,0.17752,-0.69582,0.18426,0.50339,1.52897,0.50174,-0.52647,0,True,simulator_v1
643,20,3,IG,0.55,1,-0.0270773066646023,0.0376362433862433,-0.3210706856102702,4.916790303528072,0.3396905185430656,0.8599444444444445,-0.0097897712853672,False,stable,elevated,-0.17618,0.34073,-0.5827,1.15021,0.49664,1.13084,-0.35445,0,True,simulator_v1
644,20,4,IG,0.55,1,-0.0430628598986151,0.0406309523809523,-0.4015620648087541,5.334517097014039,0.2477731376104829,0.9180555555555554,-0.0167155942641916,True,collapsed_saturated,elevated,-0.29643,0.46673,-1.06539,1.3698,-0.08591,1.32893,-0.63184,2,True,simulator_v1
645,20,5,IG,0.55,1,-0.0161520406636059,0.0231574074074074,-0.4040506039746682,5.027013925927568,0.3418645833771034,0.8671388888888888,0.0154157340272571,False,stable,elevated,-0.09401,-0.26846,-1.08031,1.20815,0.51042,1.15537,0.65506,0,True,simulator_v1
646,20,6,IG,0.55,1,0.0006473721974382,0.0312964997964997,-0.5230909701519946,5.466864318396776,0.2135638493859741,0.937989417989418,-0.0105711030413215,True,collapsed_saturated,elevated,0.03236,0.07399,-1.79416,1.43937,-0.30272,1.39688,-0.38574,2,True,simulator_v1
647,20,7,IG,0.55,1,0.0021351788689383,0.049833287083287,-0.4488212012988395,5.429740009990248,0.2481619451601714,0.931920634920635,0.0045904935209599,True,collapsed_saturated,elevated,0.04355,0.85391,-1.34879,1.41985,-0.08345,1.37619,0.2215,2,True,simulator_v1
648,20,8,IG,0.55,1,-0.0678917411472529,0.0344471361971362,-0.5285904364289132,5.675278468829077,0.1495515846084898,0.9633571428571428,-0.0124884561268505,True,collapsed_saturated,elevated,-0.48318,0.20655,-1.82714,1.54893,-0.70841,1.48335,-0.46254,2,True,simulator_v1
649,20,9,HY,0.55,1,-0.019552305347643,0.0567777777777777,-0.1480269421980295,3.039698001018164,0.4775154256131251,0.5957222222222223,-0.0228252124449975,False,stable,elevated,-0.11958,1.14609,0.45499,0.16347,1.37014,0.23018,-0.87654,0,True,simulator_v1
650,20,10,HY,0.55,1,0.0282108480850923,0.0212936507936507,-0.2513006152254557,4.530051640007652,0.4468293367291758,0.7904444444444444,0.0181933174467526,False,stable,elevated,0.23969,-0.34687,-0.16431,0.94691,1.17566,0.89393,0.76631,0,True,simulator_v1
651,20,11,IG,0.55,1,-0.0545366876798516,0.031031746031746,-0.233046564544766,3.895668002140686,0.4086169411218521,0.7100555555555556,0.0168954626161961,False,stable,elevated,-0.38273,0.06285,-0.05485,0.61343,0.93348,0.61991,0.71433,0,True,simulator_v1
652,20,12,HY,0.55,1,-0.0522456486215417,0.0174365079365079,-0.2238343816746791,4.036553449793992,0.3828027961621698,0.7351111111111112,0.0015584192343628,False,stable,elevated,-0.3655,-0.50916,0.0004,0.68749,0.76987,0.70532,0.10006,0,True,simulator_v1
653,20,13,HY,0.55,1,-0.0477991803081663,0.051,-0.1470546170703969,3.0522980100093595,0.4523981757573238,0.5924444444444444,-0.065857821019982,False,stable,elevated,-0.33205,0.90299,0.46082,0.17009,1.21095,0.219,-2.60005,0,True,simulator_v1
654,20,14,HY,0.55,1,-0.0782863894649204,0.049,-0.1758170837414579,3.42906725302152,0.4109880508373724,0.6427777777777777,0.0305811231370035,False,stable,elevated,-0.56137,0.81885,0.28834,0.36815,0.94851,0.39058,1.26245,0,True,simulator_v1
655,20,15,IG,0.55,1,-0.1045740354291959,0.0143854016354016,-0.422412709297734,5.159437933651582,0.2331677362207447,0.8922698412698414,-0.0099622646566857,True,collapsed_saturated,elevated,-0.7591,-0.63753,-1.19042,1.27776,-0.17847,1.24103,-0.36136,2,True,simulator_v1
656,20,16,IG,0.55,1,-0.0538755085888572,0.0187068302068302,-0.4117608601547202,5.153494319715549,0.2656842069876344,0.8900396825396827,0.0318545748125895,True,collapsed_saturated,elevated,-0.37776,-0.45571,-1.12655,1.27464,0.02761,1.23343,1.31346,2,True,simulator_v1
657,20,17,IG,0.55,1,-0.0206260876338632,0.0164426406926406,-0.4973330057018559,5.282301519766341,0.2614108208001214,0.9080369167869168,0.0094738517353304,True,collapsed_saturated,elevated,-0.12766,-0.55098,-1.6397,1.34235,0.00052,1.29478,0.41708,2,True,simulator_v1
658,20,18,IG,0.55,1,-0.0456098463630281,0.0181709956709956,-0.2390830229870034,4.241001457415761,0.418656542109397,0.7556666666666666,-0.0057743553732499,False,stable,elevated,-0.31558,-0.47826,-0.09105,0.79496,0.99711,0.77539,-0.19363,0,True,simulator_v1
659,20,19,IG,0.55,1,-0.0109467797034604,0.0240912698412698,-0.3407936138957076,4.925125248436942,0.3201074725252071,0.8649444444444443,-0.0024610545994503,False,stable,elevated,-0.05485,-0.22917,-0.70098,1.15459,0.37253,1.14789,-0.06093,0,True,simulator_v1
660,20,0,HY,0.55,2,-0.0040806432544504,0.0387222222222222,-0.1091887680579513,2.8634097509458645,0.4766838791110535,0.5744444444444444,0.0249087705874223,False,stable,elevated,-0.00321,0.38642,0.68789,0.0708,1.36487,0.15764,1.03527,0,True,simulator_v1
661,20,1,IG,0.55,2,-0.085148018003639,0.0444265247279953,-0.4083441986340059,5.056578722146194,0.202980274488612,0.8675392015392015,0.0042315902393111,False,stable,elevated,-0.61298,0.62642,-1.10606,1.22369,-0.3698,1.15673,0.20712,0,True,simulator_v1
662,20,2,HY,0.55,2,-0.0749993816594981,0.0302380952380952,-0.161805131087814,3.545348736786362,0.3688680313917473,0.6611666666666667,-0.0080418214944131,False,stable,elevated,-0.53665,0.02946,0.37237,0.42927,0.68156,0.45326,-0.28444,0,True,simulator_v1
663,20,3,IG,0.55,2,-0.0340303827889512,0.0361640211640211,-0.2896790332229078,4.637513618844772,0.3167368168225729,0.8121111111111111,0.0081930771923724,False,stable,elevated,-0.22848,0.27878,-0.39446,1.0034,0.35117,0.96779,0.36578,0,True,simulator_v1
664,20,4,IG,0.55,2,0.0206924120752644,0.0406349839244576,-0.3705224937703338,4.940152084699539,0.2587160437848187,0.8634468494468494,0.0181023440685919,False,stable,elevated,0.18313,0.46689,-0.87925,1.16249,-0.01656,1.14278,0.76266,0,True,simulator_v1
665,20,5,IG,0.55,2,-0.0579124400852637,0.0246033830004418,-0.3544852431740288,5.142867647931227,0.1839475110356666,0.8883584656084657,0.0054594780252629,True,collapsed_saturated,elevated,-0.40812,-0.20762,-0.78308,1.26905,-0.49042,1.2277,0.2563,2,True,simulator_v1
666,20,6,IG,0.55,2,0.0058775215455942,0.0421618642795113,-0.4785399944241677,5.274007640426625,0.1667391005349823,0.909600936100936,-0.0329352763434193,True,collapsed_saturated,elevated,0.0717,0.53114,-1.527,1.33799,-0.59948,1.30011,-1.28146,2,True,simulator_v1
667,20,7,IG,0.55,2,0.0140272493988074,0.0273865856365856,-0.4167838996196816,5.081334248084474,0.2575200424249279,0.8746348003848005,0.0048150823346139,False,stable,elevated,0.133,-0.09052,-1.15667,1.23671,-0.02414,1.18092,0.23049,0,True,simulator_v1
668,20,8,IG,0.55,2,0.0043426485199809,0.0537097945913735,-0.5024798781319779,5.11616571879116,0.183643661168851,0.8852022607022606,-0.0214724458208471,True,collapsed_saturated,elevated,0.06015,1.01701,-1.67056,1.25502,-0.49235,1.21694,-0.82236,2,True,simulator_v1
669,20,9,HY,0.55,2,0.0030634678900784,0.0643333333333333,-0.1194153619453041,3.043125082996924,0.512512850488303,0.595111111111111,0.0068682599435339,False,stable,elevated,0.05053,1.46398,0.62657,0.16527,1.59195,0.22809,0.31272,0,True,simulator_v1
670,20,10,HY,0.55,2,0.0977893425623616,0.0118267195767195,-0.2245921254483943,4.189478836242743,0.6357675485336145,0.7510291005291005,0.0083954282689175,False,stable,elevated,0.76304,-0.74519,-0.00415,0.76788,2.3731,0.75958,0.37389,0,True,simulator_v1
671,20,11,IG,0.55,2,0.0422622033282418,0.033505291005291,-0.1929134205726522,4.181116857275573,0.5177450710420383,0.7620251322751322,-0.0139482969123794,False,stable,elevated,0.34538,0.16692,0.18582,0.76348,1.62511,0.79706,-0.521,0,True,simulator_v1
672,20,12,HY,0.55,2,0.0647617118436071,0.0168253968253968,-0.1915987746168743,3.916933850310577,0.508057955348181,0.7251746031746031,-0.0277577820964586,False,stable,elevated,0.51462,-0.53487,0.1937,0.62461,1.56371,0.67145,-1.07409,0,True,simulator_v1
673,20,13,HY,0.55,2,-0.0261846184181187,0.0054761904761904,-0.1230512327491608,2.760266859460877,0.4356518650490485,0.5451666666666666,0.0209013090073833,False,stable,elevated,-0.16947,-1.01238,0.60476,0.01658,1.10482,0.05784,0.87477,0,True,simulator_v1
674,20,14,HY,0.55,2,-0.0634837975056121,0.0406587301587301,-0.1451533255085967,3.1777399024718944,0.3948453462458171,0.6031349206349207,0.026450660594383,False,stable,elevated,-0.45003,0.46789,0.47222,0.23603,0.8462,0.25544,1.09702,0,True,simulator_v1
675,20,15,IG,0.55,2,-0.0647247504113156,0.0260128667628667,-0.3784591011125474,4.961776707842547,0.2111032006642446,0.8662513227513228,0.0115966080340713,False,stable,elevated,-0.45936,-0.14832,-0.92685,1.17386,-0.31831,1.15234,0.5021,0,True,simulator_v1
676,20,16,IG,0.55,2,-0.0206403861798921,0.0441365671365671,-0.3869118294764797,4.736459471049025,0.2421790228435145,0.8335952380952381,-0.0081740007951861,False,stable,elevated,-0.12777,0.61422,-0.97753,1.05541,-0.12136,1.04102,-0.28974,0,True,simulator_v1
677,20,17,IG,0.55,2,-0.0473633487794339,0.0353800062023746,-0.4475734655895542,5.15053257107383,0.1589991280189575,0.8944943482443481,-0.0080935217314116,True,collapsed_saturated,elevated,-0.32877,0.2458,-1.34131,1.27308,-0.64854,1.24861,-0.28651,2,True,simulator_v1
678,20,18,IG,0.55,2,-0.1428869071391363,0.0439907407407407,-0.206941641447409,4.183032863062039,0.2767433755775091,0.7581626984126983,-0.0013703482043183,False,stable,elevated,-1.04729,0.60809,0.1017,0.76449,0.0977,0.78389,-0.01724,0,True,simulator_v1
679,20,19,IG,0.55,2,0.0532295404029377,0.0125542328042328,-0.3062932188162743,4.652401037529751,0.3907856595433169,0.8211838624338624,-0.00496783176279,False,stable,elevated,0.42787,-0.71458,-0.49409,1.01123,0.82047,0.99872,-0.16133,0,True,simulator_v1
680,20,0,HY,0.55,5,-0.0215204634582841,0.0183174603174603,-0.0808663170125608,2.2704414044213914,0.4103760919937194,0.482968253968254,0.0142606011915243,False,stable,elevated,-0.13439,-0.47209,0.85774,-0.24091,0.94463,-0.15417,0.6088,0,True,simulator_v1
681,20,1,IG,0.55,5,0.0766953864753062,0.0599553061317767,-0.3551617121231117,3.375713227998702,0.3072669533933665,0.6386279137529137,0.0012505230062856,False,stable,elevated,0.60438,1.27978,-0.78714,0.3401,0.29115,0.37643,0.08773,0,True,simulator_v1
682,20,2,HY,0.55,5,0.037366871897818,0.0287076719576719,-0.1230494671780341,2.8115594853867187,0.4704304468187643,0.5610410052910053,0.0140203464614903,False,stable,elevated,0.30856,-0.03494,0.60478,0.04354,1.32524,0.11196,0.59917,0,True,simulator_v1
683,20,3,IG,0.55,5,-0.0623825191202557,0.0544772542272542,-0.2428029040658858,3.2135551790950503,0.2171506993127946,0.6057697302697302,-0.0073896658489544,False,stable,elevated,-0.44175,1.0493,-0.11335,0.25486,-0.27999,0.26442,-0.25832,0,True,simulator_v1
